"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:01:10:857","1564964890888","  12.955","   0.000","  800","   1.984"," 124.174","  34.493","   0.018","  47.245","  13.124"," 57","0","   1.269","  17.764","   4.935","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:10:955","1565210045900","  13.054","   1.000","  800","   2.363"," 124.406","  34.557","   0.075","  47.252","  13.126"," 59","0","   1.293","  17.891","   4.970","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:056","1565461493263","  13.154","   0.000","  800","   2.003"," 124.608","  34.613","   0.018","  47.254","  13.126"," 57","0","   1.268","  18.019","   5.005","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:156","1565712584350","  13.255","   3.000","  800","   3.698"," 124.980","  34.717","   0.645","  47.319","  13.144"," 57","0","   1.357","  18.156","   5.043","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:257","1565963903813","  13.356","   0.000","  800","   2.248"," 125.207","  34.780","   0.035","  47.323","  13.145"," 57","0","   1.290","  18.286","   5.079","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:355","1566207895188","  13.454","   0.000","  800","   2.177"," 125.420","  34.839","   0.069","  47.329","  13.147"," 56","0","   1.275","  18.411","   5.114","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:458","1566465353995","  13.557","   4.000"," 1700","   5.823"," 126.021","  35.006","   0.848","  47.417","  13.171"," 56","0","   1.532","  18.569","   5.158","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:558","1566715226140","  13.657","  12.000"," 3600","  21.502"," 128.175","  35.604","   9.905","  48.409","  13.447"," 75","0","   1.760","  18.745","   5.207","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:659","1566965262011","  13.757","  12.000"," 3600","  23.465"," 130.527","  36.257","  10.937","  49.506","  13.752"," 71","0","   2.151","  18.961","   5.267","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:759","1567215096744","  13.857","  12.000"," 3500","  23.454"," 132.876","  36.910","  10.910","  50.598","  14.055"," 70","0","   2.164","  19.177","   5.327","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:855","1567454531525","  13.953","  12.000"," 3600","  23.940"," 135.174","  37.548","  11.220","  51.676","  14.354"," 73","0","   2.159","  19.385","   5.385","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:11:959","1567713683211","  14.057","  12.000"," 3600","  23.791"," 137.646","  38.235","  11.198","  52.839","  14.677"," 69","0","   2.164","  19.609","   5.447","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:054","1567951212405","  14.153","   8.000"," 1700","  14.648"," 139.041","  38.623","   5.923","  53.403","  14.834"," 59","0","   1.796","  19.781","   5.495","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:159","1568213415613","  14.258","   3.000","  800","   3.955"," 139.457","  38.738","   0.725","  53.479","  14.855"," 58","0","   1.393","  19.927","   5.535","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:256","1568455851014","  14.355","   8.000"," 3500","  15.624"," 140.976","  39.160","   6.791","  54.139","  15.039"," 74","0","   1.701","  20.092","   5.581","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:355","1568701581442","  14.453","  13.000"," 3500","  24.052"," 143.345","  39.818","  12.429","  55.364","  15.379"," 69","0","   1.536","  20.244","   5.623","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:457","1568956804500","  14.556","  12.000"," 1700","  17.999"," 145.187","  40.330","   9.176","  56.303","  15.640"," 61","0","   1.686","  20.416","   5.671","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:557","1569205583500","  14.655","   2.000","  800","   3.434"," 145.529","  40.425","   0.447","  56.347","  15.652"," 62","0","   1.352","  20.551","   5.709","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:655","1569451199250","  14.754","   3.000","  800","   4.367"," 145.959","  40.544","   0.911","  56.437","  15.677"," 57","0","   1.329","  20.682","   5.745","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:755","1569700287450","  14.854","   0.000","  800","   2.251"," 146.184","  40.607","   0.051","  56.442","  15.678"," 58","0","   1.294","  20.811","   5.781","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:854","1569947244188","  14.953","   0.000","  800","   1.992"," 146.381","  40.662","   0.018","  56.444","  15.679"," 57","0","   1.270","  20.937","   5.816","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:12:956","1570201027850","  15.055","   0.000"," 1700","   2.197"," 146.605","  40.724","   0.049","  56.449","  15.680"," 56","0","   1.282","  21.067","   5.852","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:056","1570450311438","  15.154","   0.000","  800","   2.170"," 146.822","  40.784","   0.029","  56.452","  15.681"," 57","0","   1.284","  21.196","   5.888","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:156","1570701176775","  15.255","   3.000"," 1700","   3.673"," 147.191","  40.887","   0.591","  56.511","  15.698"," 58","0","   1.355","  21.332","   5.926","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:257","1570952340900","  15.356","   0.000","  800","   2.171"," 147.410","  40.947","   0.038","  56.515","  15.699"," 56","0","   1.284","  21.461","   5.961","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:355","1571196229038","  15.454","   1.000","  800","   2.393"," 147.644","  41.012","   0.104","  56.525","  15.701"," 56","0","   1.280","  21.586","   5.996","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:458","1571454482263","  15.557","   3.000","  800","   5.790"," 148.243","  41.179","   0.839","  56.612","  15.726"," 57","0","   1.531","  21.745","   6.040","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:557","1571701344925","  15.656","   0.000","  800","   2.135"," 148.455","  41.237","   0.027","  56.615","  15.726"," 57","0","   1.278","  21.871","   6.075","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:655","1571945920800","  15.754","   0.000","  800","   2.240"," 148.674","  41.298","   0.040","  56.619","  15.727"," 58","0","   1.290","  21.998","   6.111","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:757","1572199700688","  15.856","   1.000","  800","   2.575"," 148.936","  41.371","   0.115","  56.630","  15.731"," 57","0","   1.319","  22.132","   6.148","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:858","1572451217550","  15.957","   0.000","  800","   2.247"," 149.163","  41.434","   0.036","  56.634","  15.732"," 57","0","   1.282","  22.261","   6.184","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:13:959","1572703025150","  16.058","   0.000"," 1700","   2.178"," 149.383","  41.495","   0.048","  56.639","  15.733"," 56","0","   1.285","  22.391","   6.220","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:055","1572943517786","  16.154","   9.000"," 3600","  10.750"," 150.419","  41.783","   4.398","  57.063","  15.851"," 63","0","   1.398","  22.526","   6.257","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:159","1573200856913","  16.257","  13.000"," 3600","  23.494"," 152.843","  42.457","  11.862","  58.287","  16.191"," 65","0","   1.417","  22.672","   6.298","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:257","1573445364809","  16.355","  12.000"," 3500","  24.168"," 155.213","  43.115","  12.302","  59.493","  16.526"," 73","0","   1.444","  22.814","   6.337","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:355","1573690050479","  16.453","  12.000"," 3500","  23.924"," 157.560","  43.767","  12.089","  60.678","  16.855"," 74","0","   1.392","  22.950","   6.375","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:458","1573947930610","  16.557","  13.000"," 1700","  23.932"," 160.034","  44.454","  12.333","  61.954","  17.209"," 66","0","   1.589","  23.115","   6.421","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:554","1574187951400","  16.653","   0.000","  800","   2.490"," 160.274","  44.520","   0.049","  61.958","  17.211"," 58","0","   1.289","  23.239","   6.455","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:655","1574439255875","  16.754","   1.000","  800","   2.540"," 160.529","  44.592","   0.113","  61.970","  17.214"," 58","0","   1.292","  23.369","   6.491","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:759","1574697493663","  16.857","   0.000","  800","   2.114"," 160.748","  44.652","   0.022","  61.972","  17.214"," 57","0","   1.274","  23.501","   6.528","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:857","1574942185963","  16.955","   0.000","  800","   1.993"," 160.944","  44.707","   0.017","  61.974","  17.215"," 56","0","   1.264","  23.625","   6.562","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:14:957","1575193535935","  17.056","   1.000"," 1700","   2.286"," 161.174","  44.771","   0.079","  61.982","  17.217"," 56","0","   1.285","  23.754","   6.598","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:058","1575444620360","  17.157","   7.000"," 1700","   4.978"," 161.675","  44.910","   0.649","  62.047","  17.235"," 57","0","   1.538","  23.909","   6.641","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:159","1575695103963","  17.257","   6.000","  800","   7.665"," 162.445","  45.124","   1.867","  62.235","  17.287"," 58","0","   1.473","  24.057","   6.683","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:257","1575940810213","  17.356","   0.000","  800","   2.200"," 162.662","  45.184","   0.025","  62.237","  17.288"," 57","0","   1.289","  24.184","   6.718","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:355","1576184814663","  17.454","   0.000","  800","   2.172"," 162.874","  45.243","   0.017","  62.239","  17.289"," 57","0","   1.280","  24.309","   6.753","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:459","1576444258263","  17.558","   4.000","  800","   5.830"," 163.481","  45.411","   0.890","  62.331","  17.314"," 57","0","   1.533","  24.469","   6.797","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:559","1576693671888","  17.658","   0.000","  800","   2.199"," 163.701","  45.472","   0.070","  62.338","  17.316"," 56","0","   1.273","  24.596","   6.832","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:659","1576942581888","  17.757","   0.000","  800","   2.133"," 163.914","  45.532","   0.041","  62.342","  17.317"," 57","0","   1.278","  24.724","   6.868","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:759","1577192526413","  17.858","   0.000","  800","   2.132"," 164.127","  45.591","   0.030","  62.345","  17.318"," 57","0","   1.274","  24.851","   6.903","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:857","1577437847488","  17.956","   0.000","  800","   2.030"," 164.327","  45.646","   0.022","  62.347","  17.319"," 57","0","   1.272","  24.976","   6.938","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:15:955","1577680611825","  18.053","   0.000","  800","   2.117"," 164.533","  45.704","   0.040","  62.351","  17.320"," 56","0","   1.278","  25.101","   6.972","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:055","1577932170413","  18.154","   0.000","  800","   2.067"," 164.741","  45.762","   0.024","  62.354","  17.320"," 57","0","   1.274","  25.229","   7.008","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:156","1578183303515","  18.255","   2.000"," 1700","   3.376"," 165.081","  45.856","   0.373","  62.391","  17.331"," 56","0","   1.336","  25.364","   7.045","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:257","1578434512100","  18.356","   1.000","  800","   2.669"," 165.350","  45.931","   0.169","  62.408","  17.336"," 56","0","   1.340","  25.499","   7.083","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:355","1578679037200","  18.454","   1.000","  800","   2.401"," 165.586","  45.996","   0.106","  62.419","  17.339"," 59","0","   1.296","  25.626","   7.118","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:458","1578936200685","  18.557","   5.000"," 2800","   6.633"," 166.269","  46.186","   1.124","  62.535","  17.371"," 57","0","   1.541","  25.784","   7.162","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:558","1579186123319","  18.657","  12.000"," 3500","  20.207"," 168.294","  46.748","   8.884","  63.425","  17.618"," 67","0","   1.386","  25.923","   7.201","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:658","1579436109586","  18.757","  12.000"," 3500","  21.562"," 170.455","  47.349","  10.023","  64.429","  17.897"," 77","0","   1.443","  26.068","   7.241","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:759","1579686086466","  18.857","  12.000"," 3500","  23.334"," 172.794","  47.998","  11.587","  65.591","  18.220"," 79","0","   1.496","  26.218","   7.283","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:859","1579935729967","  18.957","  12.000"," 3600","  22.967"," 175.093","  48.637","  11.122","  66.704","  18.529"," 80","0","   2.004","  26.419","   7.338","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:16:959","1580185186444","  19.057","  12.000"," 3600","  23.838"," 177.477","  49.299","  10.954","  67.799","  18.833"," 75","0","   1.789","  26.597","   7.388","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:059","1580434666834","  19.157","  12.000"," 3600","  22.995"," 179.777","  49.938","  10.177","  68.817","  19.116"," 76","0","   1.735","  26.771","   7.436","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:155","1580673496082","  19.253","  14.000"," 3500","  22.758"," 181.956","  50.543","  10.453","  69.818","  19.394"," 64","0","   1.875","  26.951","   7.486","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:259","1580933513671","  19.357","  12.000"," 3600","  22.477"," 184.299","  51.194","   9.846","  70.845","  19.679"," 68","0","   1.721","  27.130","   7.536","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:355","1581172749274","  19.453","  12.000"," 3500","  22.497"," 186.457","  51.794","   9.771","  71.782","  19.939"," 67","0","   1.797","  27.302","   7.584","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:459","1581432326223","  19.557","  14.000"," 3600","  25.245"," 189.084","  52.523","  12.027","  73.033","  20.287"," 67","0","   1.840","  27.494","   7.637","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:559","1581681730525","  19.657","  12.000"," 3600","  23.500"," 191.434","  53.176","  10.368","  74.070","  20.575"," 70","0","   1.721","  27.666","   7.685","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:658","1581929454719","  19.757","  12.000"," 3600","  22.286"," 193.648","  53.791","   9.692","  75.033","  20.842"," 69","0","   1.812","  27.846","   7.735","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:757","1582176923485","  19.856","   7.000"," 1700","   9.345"," 194.575","  54.049","   3.050","  75.335","  20.927"," 60","0","   1.514","  27.996","   7.777","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:859","1582430411263","  19.958","   2.000","  800","   3.457"," 194.926","  54.146","   0.308","  75.367","  20.935"," 59","0","   1.298","  28.128","   7.813","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:17:959","1582679828913","  20.058","   0.000","  800","   2.173"," 195.143","  54.206","   0.048","  75.372","  20.937"," 59","0","   1.281","  28.256","   7.849","   0.000","   0.002","   0.001","  47.000","  750"
"09:01:18:059","1582929246963","  20.158","   0.000","  800","   2.039"," 195.347","  54.263","   0.021","  75.374","  20.937"," 61","0","   1.269","  28.383","   7.884","   0.000","   0.002","   0.001","  47.000","  750"
