"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:02:41:708","598367569163","  41.513","   3.000","  800","   4.203"," 395.201"," 109.778","   0.593"," 159.207","  44.224"," 58","0","   1.405","  57.473","  15.965","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:41:804","598607600275","  41.609","   0.000","  800","   1.984"," 395.391"," 109.831","   0.022"," 159.209","  44.225"," 59","0","   1.261","  57.594","  15.998","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:41:902","598853536260","  41.707","   0.000"," 1700","   2.261"," 395.614"," 109.893","   0.079"," 159.217","  44.227"," 59","0","   1.274","  57.719","  16.033","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:008","599115841900","  41.813","   0.000","  800","   2.032"," 395.828"," 109.952","   0.022"," 159.219","  44.228"," 60","0","   1.254","  57.851","  16.070","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:104","599356015960","  41.909","   1.000"," 1700","   2.497"," 396.068"," 110.019","   0.146"," 159.233","  44.231"," 59","0","   1.289","  57.975","  16.104","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:205","599607770475","  42.010","   0.000","  800","   2.155"," 396.286"," 110.079","   0.099"," 159.243","  44.234"," 59","0","   1.279","  58.104","  16.140","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:306","599858974538","  42.111","   0.000","  800","   1.894"," 396.477"," 110.132","   0.021"," 159.245","  44.235"," 58","0","   1.256","  58.231","  16.175","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:406","600110525963","  42.211","   0.000","  800","   2.049"," 396.683"," 110.190","   0.073"," 159.253","  44.237"," 58","0","   1.259","  58.358","  16.211","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:507","600362073825","  42.312","   0.000","  800","   1.822"," 396.867"," 110.241","   0.007"," 159.253","  44.237"," 58","0","   1.253","  58.484","  16.246","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:603","600599660575","  42.408","   0.000"," 1700","   2.097"," 397.067"," 110.296","   0.039"," 159.257","  44.238"," 58","0","   1.264","  58.605","  16.279","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:708","600861786250","  42.513","   3.000","  800","   4.180"," 397.506"," 110.418","   0.657"," 159.326","  44.257"," 59","0","   1.408","  58.753","  16.320","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:808","601111194638","  42.613","   3.000","  800","   4.121"," 397.918"," 110.533","   0.344"," 159.361","  44.267"," 58","0","   1.404","  58.893","  16.359","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:42:908","601360763088","  42.713","   0.000","  800","   2.048"," 398.123"," 110.590","   0.012"," 159.362","  44.267"," 58","0","   1.251","  59.018","  16.394","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:008","601610055850","  42.813","   1.000","  800","   2.462"," 398.369"," 110.658","   0.109"," 159.373","  44.270"," 60","0","   1.309","  59.149","  16.430","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:103","601846917345","  42.908","   1.000"," 1700","   3.201"," 398.673"," 110.742","   0.468"," 159.417","  44.283"," 59","0","   1.296","  59.272","  16.465","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:208","602108902313","  43.013","   0.000","  800","   2.077"," 398.891"," 110.803","   0.091"," 159.427","  44.285"," 57","0","   1.267","  59.405","  16.501","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:303","602345692017","  43.108","  12.000"," 3600","  18.797"," 400.676"," 111.299","   8.096"," 160.195","  44.499"," 65","0","   1.425","  59.541","  16.539","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:403","602595386432","  43.208","  12.000"," 3500","  20.924"," 402.770"," 111.881","   9.268"," 161.123","  44.756"," 64","0","   1.443","  59.685","  16.579","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:503","602845277482","  43.308","  12.000"," 3300","  19.744"," 404.748"," 112.430","   9.178"," 162.043","  45.012"," 66","0","   1.483","  59.834","  16.620","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:603","603095143249","  43.408","  13.000"," 3300","  21.016"," 406.854"," 113.015","  12.952"," 163.340","  45.372"," 68","0","   1.580","  59.992","  16.664","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:703","603344949079","  43.508","  14.000"," 3300","  22.713"," 409.129"," 113.647","  14.165"," 164.759","  45.766"," 67","0","   1.620","  60.154","  16.710","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:804","603596593600","  43.609","   1.000"," 1700","   3.954"," 409.528"," 113.758","   0.918"," 164.852","  45.792"," 59","0","   1.327","  60.288","  16.747","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:43:905","603848307200","  43.710","   0.000","  800","   1.846"," 409.714"," 113.809","   0.012"," 164.853","  45.792"," 57","0","   1.256","  60.415","  16.782","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:006","604099280838","  43.811","   3.000","  800","   5.494"," 410.267"," 113.963","   1.378"," 164.991","  45.831"," 60","0","   1.302","  60.546","  16.818","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:103","604341200100","  43.908","   1.000","  800","   2.264"," 410.486"," 114.024","   0.124"," 165.003","  45.834"," 61","0","   1.268","  60.669","  16.852","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:207","604602177925","  44.012","   0.000","  800","   2.302"," 410.727"," 114.091","   0.101"," 165.014","  45.837"," 59","0","   1.290","  60.804","  16.890","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:308","604852617000","  44.113","   0.000","  800","   1.964"," 410.924"," 114.146","   0.027"," 165.017","  45.838"," 59","0","   1.261","  60.931","  16.925","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:408","605102011875","  44.213","   0.000","  800","   2.027"," 411.127"," 114.202","   0.024"," 165.019","  45.839"," 59","0","   1.254","  61.056","  16.960","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:508","605351437400","  44.313","   0.000","  800","   1.814"," 411.308"," 114.252","   0.013"," 165.020","  45.839"," 58","0","   1.249","  61.181","  16.995","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:603","605588550738","  44.408","   0.000","  800","   2.193"," 411.517"," 114.310","   0.051"," 165.025","  45.840"," 59","0","   1.272","  61.302","  17.028","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:703","605839464840","  44.508","   3.000"," 1700","   4.291"," 411.949"," 114.430","   0.687"," 165.094","  45.860"," 59","0","   1.404","  61.443","  17.068","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:808","606099702275","  44.613","   0.000","  800","   1.815"," 412.138"," 114.483","   0.022"," 165.097","  45.860"," 58","0","   1.251","  61.574","  17.104","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:44:908","606349139638","  44.713","   0.000","  800","   1.874"," 412.325"," 114.535","   0.009"," 165.098","  45.860"," 58","0","   1.252","  61.699","  17.139","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:003","606587734600","  44.808","   0.000","  800","   2.268"," 412.542"," 114.595","   0.097"," 165.107","  45.863"," 58","0","   1.300","  61.823","  17.173","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:103","606835845813","  44.908","   0.000","  800","   1.978"," 412.739"," 114.650","   0.056"," 165.113","  45.865"," 59","0","   1.257","  61.948","  17.208","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:205","607090633613","  45.010","   0.000","  800","   2.208"," 412.965"," 114.712","   0.081"," 165.121","  45.867"," 58","0","   1.280","  62.079","  17.244","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:306","607342241445","  45.111","   0.000"," 1700","   2.048"," 413.171"," 114.770","   0.016"," 165.122","  45.867"," 58","0","   1.254","  62.206","  17.279","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:407","607593467150","  45.212","   0.000","  800","   1.804"," 413.353"," 114.820","   0.011"," 165.123","  45.868"," 58","0","   1.248","  62.331","  17.314","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:507","607845038188","  45.312","   0.000","  800","   1.818"," 413.536"," 114.871","   0.013"," 165.125","  45.868"," 58","0","   1.253","  62.458","  17.349","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:603","608083306610","  45.408","   0.000"," 1700","   2.183"," 413.745"," 114.929","   0.040"," 165.129","  45.869"," 58","0","   1.251","  62.577","  17.383","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:708","608344304775","  45.513","   3.000"," 1700","   4.859"," 414.253"," 115.070","   0.915"," 165.224","  45.896"," 59","0","   1.420","  62.726","  17.424","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:807","608593440986","  45.612","  11.000"," 3600","  19.666"," 416.218"," 115.616","   9.071"," 166.130","  46.147"," 65","0","   1.368","  62.862","  17.462","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:45:907","608842848119","  45.712","  12.000"," 3600","  23.613"," 418.579"," 116.272","  11.605"," 167.291","  46.470"," 65","0","   1.371","  62.999","  17.500","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:007","609092254309","  45.812","  12.000"," 3600","  22.917"," 420.870"," 116.908","  11.145"," 168.405","  46.779"," 65","0","   1.350","  63.134","  17.537","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:107","609341675512","  45.912","  14.000"," 3500","  24.602"," 423.331"," 117.592","  12.622"," 169.667","  47.130"," 65","0","   1.412","  63.276","  17.577","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:207","609591106784","  46.012","  12.000"," 3600","  23.228"," 425.653"," 118.237","  11.312"," 170.799","  47.444"," 68","0","   1.379","  63.413","  17.615","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:308","609841003838","  46.113","   2.000","  800","   5.386"," 426.193"," 118.387","   1.745"," 170.973","  47.493"," 59","0","   1.302","  63.544","  17.651","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:408","610090432725","  46.213","   0.000","  800","   1.845"," 426.378"," 118.438","   0.015"," 170.975","  47.493"," 58","0","   1.254","  63.669","  17.686","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:508","610339854875","  46.313","   0.000","  800","   2.023"," 426.580"," 118.494","   0.014"," 170.976","  47.493"," 58","0","   1.254","  63.795","  17.721","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:603","610576815238","  46.408","   1.000","  800","   2.409"," 426.809"," 118.558","   0.068"," 170.983","  47.495"," 57","0","   1.284","  63.917","  17.755","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:703","610828113275","  46.508","   2.000","  800","   3.955"," 427.207"," 118.669","   0.502"," 171.033","  47.509"," 57","0","   1.395","  64.057","  17.794","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:804","611079702713","  46.609","   0.000","  800","   1.885"," 427.397"," 118.721","   0.021"," 171.036","  47.510"," 58","0","   1.257","  64.184","  17.829","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:46:905","611331283638","  46.710","   0.000","  800","   1.913"," 427.590"," 118.775","   0.017"," 171.037","  47.510"," 58","0","   1.259","  64.311","  17.864","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:006","611582505900","  46.811","   0.000","  800","   2.205"," 427.812"," 118.837","   0.079"," 171.045","  47.513"," 59","0","   1.293","  64.441","  17.900","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:103","611825102800","  46.908","   0.000","  800","   2.056"," 428.012"," 118.892","   0.085"," 171.054","  47.515"," 58","0","   1.258","  64.564","  17.934","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:207","612085309763","  47.012","   1.000","  800","   2.510"," 428.274"," 118.965","   0.156"," 171.070","  47.519"," 57","0","   1.301","  64.699","  17.972","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:304","612325868175","  47.109","   8.000"," 1700","   7.706"," 429.017"," 119.171","   2.213"," 171.283","  47.579"," 58","0","   1.387","  64.833","  18.009","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:408","612584686413","  47.213","   5.000","  800","   4.000"," 429.432"," 119.287","   0.579"," 171.343","  47.595"," 58","0","   1.305","  64.969","  18.047","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:508","612834091338","  47.313","   0.000","  800","   1.920"," 429.624"," 119.340","   0.014"," 171.345","  47.596"," 61","0","   1.256","  65.094","  18.082","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:603","613070809080","  47.408","   1.000"," 1700","   2.625"," 429.874"," 119.409","   0.201"," 171.364","  47.601"," 57","0","   1.297","  65.217","  18.116","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:708","613332910350","  47.513","   2.000","  800","   4.040"," 430.298"," 119.527","   0.529"," 171.419","  47.617"," 58","0","   1.371","  65.361","  18.156","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:806","613577868213","  47.611","   0.000","  800","   1.823"," 430.477"," 119.577","   0.009"," 171.420","  47.617"," 58","0","   1.253","  65.484","  18.190","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:47:908","613831774263","  47.713","   0.000","  800","   2.250"," 430.706"," 119.641","   0.064"," 171.427","  47.619"," 58","0","   1.274","  65.614","  18.226","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:003","614070061038","  47.808","   0.000","  800","   2.018"," 430.899"," 119.694","   0.087"," 171.435","  47.621"," 57","0","   1.259","  65.734","  18.260","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:103","614319235925","  47.908","   1.000","  800","   2.422"," 431.141"," 119.761","   0.176"," 171.453","  47.626"," 59","0","   1.287","  65.863","  18.295","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:205","614572785950","  48.010","   0.000","  800","   2.175"," 431.362"," 119.823","   0.104"," 171.463","  47.629"," 57","0","   1.283","  65.993","  18.331","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:305","614822678278","  48.110","  10.000"," 3300","  15.185"," 432.884"," 120.245","   6.419"," 172.107","  47.807"," 61","0","   1.387","  66.132","  18.370","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:405","615072467279","  48.210","  12.000"," 3300","  18.772"," 434.764"," 120.768","   8.331"," 172.941","  48.039"," 62","0","   1.354","  66.268","  18.408","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:505","615322326494","  48.310","  12.000"," 3300","  18.957"," 436.663"," 121.295","   8.233"," 173.766","  48.268"," 65","0","   1.364","  66.404","  18.446","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:603","615567082807","  48.408","  12.000"," 3300","  19.264"," 438.553"," 121.820","   8.629"," 174.612","  48.503"," 63","0","   1.376","  66.540","  18.483","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:705","615821809111","  48.510","  13.000"," 3300","  20.658"," 440.663"," 122.406","   9.675"," 175.600","  48.778"," 65","0","   1.434","  66.686","  18.524","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:805","616071242694","  48.610","  12.000"," 3300","  19.114"," 442.574"," 122.937","   8.407"," 176.441","  49.011"," 64","0","   1.367","  66.823","  18.562","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:48:906","616320801138","  48.711","  12.000"," 3300","  19.413"," 444.517"," 123.477","   8.552"," 177.297","  49.249"," 64","0","   1.392","  66.962","  18.601","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:49:004","616565562214","  48.809","  12.000"," 3300","  18.995"," 446.381"," 123.995","   8.329"," 178.114","  49.476"," 64","0","   1.369","  67.096","  18.638","   0.000","   0.003","   0.001","  47.000","  750"
"10:02:49:103","616813310476","  48.908","  13.000"," 3300","  20.002"," 448.367"," 124.547","   9.186"," 179.027","  49.730"," 65","0","   1.382","  67.234","  18.676","   0.000","   0.003","   0.001","  47.000","  750"
